id,activity_hour,step_total,calories,total_intensity,average_intensity,date,time,day_of_week
2873212765,2016-05-12T02:00:00Z,36,54,1,0.016667,2016-05-12,19:00:00,Thu
2873212765,2016-05-12T03:00:00Z,203,66,8,0.133333,2016-05-12,20:00:00,Thu
2873212765,2016-05-12T04:00:00Z,0,52,0,0,2016-05-12,21:00:00,Thu
2873212765,2016-05-12T05:00:00Z,123,65,8,0.133333,2016-05-12,22:00:00,Thu
2873212765,2016-05-12T06:00:00Z,0,52,0,0,2016-05-12,23:00:00,Thu
2873212765,2016-05-12T07:00:00Z,0,53,0,0,2016-05-12,00:00:00,Thu
2873212765,2016-05-12T08:00:00Z,0,53,0,0,2016-05-12,01:00:00,Thu
2873212765,2016-05-12T09:00:00Z,0,53,0,0,2016-05-12,02:00:00,Thu
2873212765,2016-05-12T10:00:00Z,0,53,0,0,2016-05-12,03:00:00,Thu
2873212765,2016-05-12T11:00:00Z,0,53,0,0,2016-05-12,04:00:00,Thu
2873212765,2016-05-12T12:00:00Z,0,53,0,0,2016-05-12,05:00:00,Thu
2873212765,2016-05-12T13:00:00Z,383,87,23,0.383333,2016-05-12,06:00:00,Thu
2873212765,2016-05-12T14:00:00Z,1162,132,38,0.633333,2016-05-12,07:00:00,Thu
2873212765,2016-05-12T15:00:00Z,694,125,43,0.716667,2016-05-12,08:00:00,Thu
2873212765,2016-05-12T16:00:00Z,1086,135,30,0.5,2016-05-12,09:00:00,Thu
2873212765,2016-05-12T17:00:00Z,1226,125,32,0.533333,2016-05-12,10:00:00,Thu
2873212765,2016-05-12T18:00:00Z,437,83,12,0.2,2016-05-12,11:00:00,Thu
2873212765,2016-05-12T19:00:00Z,248,75,11,0.183333,2016-05-12,12:00:00,Thu
2873212765,2016-05-12T20:00:00Z,788,109,23,0.383333,2016-05-12,13:00:00,Thu
2873212765,2016-05-12T21:00:00Z,784,104,21,0.35,2016-05-12,14:00:00,Thu
2873212765,2016-05-12T22:00:00Z,667,102,26,0.433333,2016-05-12,15:00:00,Thu
3372868164,2016-04-12T07:00:00Z,0,56,0,0,2016-04-12,00:00:00,Tue
3372868164,2016-04-12T08:00:00Z,0,56,0,0,2016-04-12,01:00:00,Tue
3372868164,2016-04-12T09:00:00Z,0,59,2,0.033333,2016-04-12,02:00:00,Tue
3372868164,2016-04-12T10:00:00Z,0,56,0,0,2016-04-12,03:00:00,Tue
3372868164,2016-04-12T11:00:00Z,0,56,0,0,2016-04-12,04:00:00,Tue
3372868164,2016-04-12T12:00:00Z,0,56,0,0,2016-04-12,05:00:00,Tue
3372868164,2016-04-12T13:00:00Z,95,65,6,0.1,2016-04-12,06:00:00,Tue
3372868164,2016-04-12T14:00:00Z,46,62,4,0.066667,2016-04-12,07:00:00,Tue
3372868164,2016-04-12T15:00:00Z,345,81,17,0.283333,2016-04-12,08:00:00,Tue
3372868164,2016-04-12T16:00:00Z,548,100,28,0.466667,2016-04-12,09:00:00,Tue
3372868164,2016-04-12T17:00:00Z,267,103,30,0.5,2016-04-12,10:00:00,Tue
3372868164,2016-04-12T18:00:00Z,290,81,16,0.266667,2016-04-12,11:00:00,Tue
3372868164,2016-04-12T19:00:00Z,129,74,12,0.2,2016-04-12,12:00:00,Tue
3372868164,2016-04-12T20:00:00Z,383,86,18,0.3,2016-04-12,13:00:00,Tue
3372868164,2016-04-12T21:00:00Z,479,104,30,0.5,2016-04-12,14:00:00,Tue
3372868164,2016-04-12T22:00:00Z,314,82,15,0.25,2016-04-12,15:00:00,Tue
3372868164,2016-04-12T23:00:00Z,302,76,11,0.183333,2016-04-12,16:00:00,Tue
3372868164,2016-04-13T00:00:00Z,238,84,20,0.333333,2016-04-13,17:00:00,Wed
3372868164,2016-04-13T01:00:00Z,271,87,20,0.333333,2016-04-13,18:00:00,Wed
3372868164,2016-04-13T02:00:00Z,285,81,16,0.266667,2016-04-13,19:00:00,Wed
3372868164,2016-04-13T03:00:00Z,316,77,12,0.2,2016-04-13,20:00:00,Wed
3372868164,2016-04-13T04:00:00Z,310,85,18,0.3,2016-04-13,21:00:00,Wed
3372868164,2016-04-13T05:00:00Z,129,64,5,0.083333,2016-04-13,22:00:00,Wed
3372868164,2016-04-13T06:00:00Z,0,56,0,0,2016-04-13,23:00:00,Wed
3372868164,2016-04-13T07:00:00Z,14,60,3,0.05,2016-04-13,00:00:00,Wed
3372868164,2016-04-13T08:00:00Z,0,57,1,0.016667,2016-04-13,01:00:00,Wed
3372868164,2016-04-13T09:00:00Z,0,56,0,0,2016-04-13,02:00:00,Wed
3372868164,2016-04-13T10:00:00Z,0,56,0,0,2016-04-13,03:00:00,Wed
3372868164,2016-04-13T11:00:00Z,0,56,0,0,2016-04-13,04:00:00,Wed
3372868164,2016-04-13T12:00:00Z,0,56,0,0,2016-04-13,05:00:00,Wed
3372868164,2016-04-13T13:00:00Z,0,56,0,0,2016-04-13,06:00:00,Wed
3372868164,2016-04-13T14:00:00Z,55,65,6,0.1,2016-04-13,07:00:00,Wed
3372868164,2016-04-13T15:00:00Z,237,80,16,0.266667,2016-04-13,08:00:00,Wed
3372868164,2016-04-13T16:00:00Z,605,112,35,0.583333,2016-04-13,09:00:00,Wed
3372868164,2016-04-13T17:00:00Z,2185,237,94,1.566667,2016-04-13,10:00:00,Wed
3372868164,2016-04-13T18:00:00Z,373,96,27,0.45,2016-04-13,11:00:00,Wed
3372868164,2016-04-13T19:00:00Z,1449,129,44,0.733333,2016-04-13,12:00:00,Wed
3372868164,2016-04-13T20:00:00Z,675,91,21,0.35,2016-04-13,13:00:00,Wed
3372868164,2016-04-13T21:00:00Z,1481,140,43,0.716667,2016-04-13,14:00:00,Wed
3372868164,2016-04-13T22:00:00Z,541,97,24,0.4,2016-04-13,15:00:00,Wed
3372868164,2016-04-13T23:00:00Z,478,103,31,0.516667,2016-04-13,16:00:00,Wed
3372868164,2016-04-14T00:00:00Z,423,97,24,0.4,2016-04-14,17:00:00,Thu
3372868164,2016-04-14T01:00:00Z,428,96,25,0.416667,2016-04-14,18:00:00,Thu
3372868164,2016-04-14T02:00:00Z,469,90,18,0.3,2016-04-14,19:00:00,Thu
3372868164,2016-04-14T03:00:00Z,272,89,20,0.333333,2016-04-14,20:00:00,Thu
3372868164,2016-04-14T04:00:00Z,30,61,3,0.05,2016-04-14,21:00:00,Thu
3372868164,2016-04-14T05:00:00Z,0,56,0,0,2016-04-14,22:00:00,Thu
3372868164,2016-04-14T06:00:00Z,0,56,0,0,2016-04-14,23:00:00,Thu
3372868164,2016-04-14T07:00:00Z,0,57,1,0.016667,2016-04-14,00:00:00,Thu
3372868164,2016-04-14T08:00:00Z,0,56,0,0,2016-04-14,01:00:00,Thu
3372868164,2016-04-14T09:00:00Z,0,57,1,0.016667,2016-04-14,02:00:00,Thu
3372868164,2016-04-14T10:00:00Z,0,56,0,0,2016-04-14,03:00:00,Thu
3372868164,2016-04-14T11:00:00Z,0,56,0,0,2016-04-14,04:00:00,Thu
3372868164,2016-04-14T12:00:00Z,41,68,8,0.133333,2016-04-14,05:00:00,Thu
3372868164,2016-04-14T13:00:00Z,157,73,12,0.2,2016-04-14,06:00:00,Thu
3372868164,2016-04-14T14:00:00Z,386,88,20,0.333333,2016-04-14,07:00:00,Thu
3372868164,2016-04-14T15:00:00Z,737,105,30,0.5,2016-04-14,08:00:00,Thu
3372868164,2016-04-14T16:00:00Z,431,94,24,0.4,2016-04-14,09:00:00,Thu
3372868164,2016-04-14T17:00:00Z,792,112,32,0.533333,2016-04-14,10:00:00,Thu
3372868164,2016-04-14T18:00:00Z,1549,189,74,1.233333,2016-04-14,11:00:00,Thu
3372868164,2016-04-14T19:00:00Z,130,73,11,0.183333,2016-04-14,12:00:00,Thu
3372868164,2016-04-14T20:00:00Z,631,98,25,0.416667,2016-04-14,13:00:00,Thu
3372868164,2016-04-14T21:00:00Z,810,122,40,0.666667,2016-04-14,14:00:00,Thu
3372868164,2016-04-14T22:00:00Z,402,114,37,0.616667,2016-04-14,15:00:00,Thu
3372868164,2016-04-14T23:00:00Z,298,87,19,0.316667,2016-04-14,16:00:00,Thu
3372868164,2016-04-15T00:00:00Z,218,89,22,0.366667,2016-04-15,17:00:00,Fri
3372868164,2016-04-15T01:00:00Z,576,103,25,0.416667,2016-04-15,18:00:00,Fri
3372868164,2016-04-15T02:00:00Z,1372,108,34,0.566667,2016-04-15,19:00:00,Fri
3372868164,2016-04-15T03:00:00Z,237,80,15,0.25,2016-04-15,20:00:00,Fri
3372868164,2016-04-15T04:00:00Z,51,62,4,0.066667,2016-04-15,21:00:00,Fri
3372868164,2016-04-15T05:00:00Z,26,62,4,0.066667,2016-04-15,22:00:00,Fri
3372868164,2016-04-15T06:00:00Z,0,56,0,0,2016-04-15,23:00:00,Fri
3372868164,2016-04-15T07:00:00Z,0,59,2,0.033333,2016-04-15,00:00:00,Fri
3372868164,2016-04-15T08:00:00Z,0,56,0,0,2016-04-15,01:00:00,Fri
3372868164,2016-04-15T09:00:00Z,0,56,0,0,2016-04-15,02:00:00,Fri
3372868164,2016-04-15T10:00:00Z,0,56,0,0,2016-04-15,03:00:00,Fri
3372868164,2016-04-15T11:00:00Z,0,56,0,0,2016-04-15,04:00:00,Fri
3372868164,2016-04-15T12:00:00Z,0,60,3,0.05,2016-04-15,05:00:00,Fri
3372868164,2016-04-15T13:00:00Z,0,56,0,0,2016-04-15,06:00:00,Fri
3372868164,2016-04-15T14:00:00Z,0,56,0,0,2016-04-15,07:00:00,Fri
3372868164,2016-04-15T15:00:00Z,243,82,18,0.3,2016-04-15,08:00:00,Fri
3372868164,2016-04-15T16:00:00Z,499,99,29,0.483333,2016-04-15,09:00:00,Fri
3372868164,2016-04-15T17:00:00Z,248,79,14,0.233333,2016-04-15,10:00:00,Fri
3372868164,2016-04-15T18:00:00Z,1180,122,39,0.65,2016-04-15,11:00:00,Fri
3372868164,2016-04-15T19:00:00Z,695,111,32,0.533333,2016-04-15,12:00:00,Fri
3372868164,2016-04-15T20:00:00Z,268,73,8,0.133333,2016-04-15,13:00:00,Fri
3372868164,2016-04-15T21:00:00Z,0,56,0,0,2016-04-15,14:00:00,Fri
3372868164,2016-04-15T22:00:00Z,927,110,32,0.533333,2016-04-15,15:00:00,Fri
3372868164,2016-04-15T23:00:00Z,578,96,24,0.4,2016-04-15,16:00:00,Fri
3372868164,2016-04-16T00:00:00Z,489,98,25,0.416667,2016-04-16,17:00:00,Sat
3372868164,2016-04-16T01:00:00Z,836,128,37,0.616667,2016-04-16,18:00:00,Sat
3372868164,2016-04-16T02:00:00Z,869,116,32,0.533333,2016-04-16,19:00:00,Sat
3372868164,2016-04-16T03:00:00Z,445,96,26,0.433333,2016-04-16,20:00:00,Sat
3372868164,2016-04-16T04:00:00Z,174,76,14,0.233333,2016-04-16,21:00:00,Sat
3372868164,2016-04-16T05:00:00Z,0,56,0,0,2016-04-16,22:00:00,Sat
3372868164,2016-04-16T06:00:00Z,0,56,0,0,2016-04-16,23:00:00,Sat
3372868164,2016-04-16T07:00:00Z,0,56,0,0,2016-04-16,00:00:00,Sat
3372868164,2016-04-16T08:00:00Z,0,56,0,0,2016-04-16,01:00:00,Sat
3372868164,2016-04-16T09:00:00Z,0,56,0,0,2016-04-16,02:00:00,Sat
3372868164,2016-04-16T10:00:00Z,0,56,0,0,2016-04-16,03:00:00,Sat
3372868164,2016-04-16T11:00:00Z,0,56,0,0,2016-04-16,04:00:00,Sat
3372868164,2016-04-16T12:00:00Z,222,75,13,0.216667,2016-04-16,05:00:00,Sat
3372868164,2016-04-16T13:00:00Z,94,81,17,0.283333,2016-04-16,06:00:00,Sat
3372868164,2016-04-16T14:00:00Z,846,123,40,0.666667,2016-04-16,07:00:00,Sat
3372868164,2016-04-16T15:00:00Z,1018,110,34,0.566667,2016-04-16,08:00:00,Sat
3372868164,2016-04-16T16:00:00Z,405,90,22,0.366667,2016-04-16,09:00:00,Sat
3372868164,2016-04-16T17:00:00Z,833,123,41,0.683333,2016-04-16,10:00:00,Sat
3372868164,2016-04-16T18:00:00Z,538,95,23,0.383333,2016-04-16,11:00:00,Sat
3372868164,2016-04-16T19:00:00Z,473,109,34,0.566667,2016-04-16,12:00:00,Sat
3372868164,2016-04-16T20:00:00Z,344,88,17,0.283333,2016-04-16,13:00:00,Sat
3372868164,2016-04-16T21:00:00Z,804,75,9,0.15,2016-04-16,14:00:00,Sat
3372868164,2016-04-16T22:00:00Z,427,98,28,0.466667,2016-04-16,15:00:00,Sat
3372868164,2016-04-16T23:00:00Z,50,67,8,0.133333,2016-04-16,16:00:00,Sat
3372868164,2016-04-17T00:00:00Z,241,79,16,0.266667,2016-04-17,17:00:00,Sun
3372868164,2016-04-17T01:00:00Z,0,56,0,0,2016-04-17,18:00:00,Sun
3372868164,2016-04-17T02:00:00Z,197,80,16,0.266667,2016-04-17,19:00:00,Sun
3372868164,2016-04-17T03:00:00Z,367,93,25,0.416667,2016-04-17,20:00:00,Sun
3372868164,2016-04-17T04:00:00Z,46,73,12,0.2,2016-04-17,21:00:00,Sun
3372868164,2016-04-17T05:00:00Z,0,56,0,0,2016-04-17,22:00:00,Sun
3372868164,2016-04-17T06:00:00Z,0,57,1,0.016667,2016-04-17,23:00:00,Sun
3372868164,2016-04-17T07:00:00Z,37,59,2,0.033333,2016-04-17,00:00:00,Sun
3372868164,2016-04-17T08:00:00Z,0,56,0,0,2016-04-17,01:00:00,Sun
3372868164,2016-04-17T09:00:00Z,0,57,1,0.016667,2016-04-17,02:00:00,Sun
3372868164,2016-04-17T10:00:00Z,0,59,2,0.033333,2016-04-17,03:00:00,Sun
3372868164,2016-04-17T11:00:00Z,0,56,0,0,2016-04-17,04:00:00,Sun
3372868164,2016-04-17T12:00:00Z,0,57,1,0.016667,2016-04-17,05:00:00,Sun
3372868164,2016-04-17T13:00:00Z,51,65,6,0.1,2016-04-17,06:00:00,Sun
3372868164,2016-04-17T14:00:00Z,588,100,28,0.466667,2016-04-17,07:00:00,Sun
3372868164,2016-04-17T15:00:00Z,803,103,24,0.4,2016-04-17,08:00:00,Sun
3372868164,2016-04-17T16:00:00Z,103,71,10,0.166667,2016-04-17,09:00:00,Sun
3372868164,2016-04-17T17:00:00Z,79,64,5,0.083333,2016-04-17,10:00:00,Sun
3372868164,2016-04-17T18:00:00Z,380,83,18,0.3,2016-04-17,11:00:00,Sun
3372868164,2016-04-17T19:00:00Z,570,103,29,0.483333,2016-04-17,12:00:00,Sun
3372868164,2016-04-17T20:00:00Z,129,63,4,0.066667,2016-04-17,13:00:00,Sun
3372868164,2016-04-17T21:00:00Z,563,93,20,0.333333,2016-04-17,14:00:00,Sun
3372868164,2016-04-17T22:00:00Z,2478,215,71,1.183333,2016-04-17,15:00:00,Sun
3372868164,2016-04-17T23:00:00Z,154,77,15,0.25,2016-04-17,16:00:00,Sun
3372868164,2016-04-18T00:00:00Z,442,96,26,0.433333,2016-04-18,17:00:00,Mon
3372868164,2016-04-18T01:00:00Z,382,88,20,0.333333,2016-04-18,18:00:00,Mon
3372868164,2016-04-18T02:00:00Z,734,116,37,0.616667,2016-04-18,19:00:00,Mon
3372868164,2016-04-18T03:00:00Z,668,100,28,0.466667,2016-04-18,20:00:00,Mon
3372868164,2016-04-18T04:00:00Z,30,66,7,0.116667,2016-04-18,21:00:00,Mon
3372868164,2016-04-18T05:00:00Z,8,63,5,0.083333,2016-04-18,22:00:00,Mon
3372868164,2016-04-18T06:00:00Z,0,56,0,0,2016-04-18,23:00:00,Mon
3372868164,2016-04-18T07:00:00Z,7,57,1,0.016667,2016-04-18,00:00:00,Mon
3372868164,2016-04-18T08:00:00Z,0,56,0,0,2016-04-18,01:00:00,Mon
3372868164,2016-04-18T09:00:00Z,0,56,0,0,2016-04-18,02:00:00,Mon
3372868164,2016-04-18T10:00:00Z,0,57,1,0.016667,2016-04-18,03:00:00,Mon
3372868164,2016-04-18T11:00:00Z,0,59,2,0.033333,2016-04-18,04:00:00,Mon
3372868164,2016-04-18T12:00:00Z,86,65,6,0.1,2016-04-18,05:00:00,Mon
3372868164,2016-04-18T13:00:00Z,86,70,10,0.166667,2016-04-18,06:00:00,Mon
3372868164,2016-04-18T14:00:00Z,34,61,3,0.05,2016-04-18,07:00:00,Mon
3372868164,2016-04-18T15:00:00Z,554,116,40,0.666667,2016-04-18,08:00:00,Mon
3372868164,2016-04-18T16:00:00Z,552,100,31,0.516667,2016-04-18,09:00:00,Mon
3372868164,2016-04-18T17:00:00Z,2269,251,101,1.683333,2016-04-18,10:00:00,Mon
3372868164,2016-04-18T18:00:00Z,313,103,31,0.516667,2016-04-18,11:00:00,Mon
3372868164,2016-04-18T19:00:00Z,185,68,5,0.083333,2016-04-18,12:00:00,Mon
3372868164,2016-04-18T20:00:00Z,0,56,0,0,2016-04-18,13:00:00,Mon
3372868164,2016-04-18T21:00:00Z,415,90,22,0.366667,2016-04-18,14:00:00,Mon
3372868164,2016-04-18T22:00:00Z,412,94,25,0.416667,2016-04-18,15:00:00,Mon
3372868164,2016-04-18T23:00:00Z,492,103,31,0.516667,2016-04-18,16:00:00,Mon
3372868164,2016-04-19T00:00:00Z,275,95,27,0.45,2016-04-19,17:00:00,Tue
3372868164,2016-04-19T01:00:00Z,447,101,29,0.483333,2016-04-19,18:00:00,Tue
3372868164,2016-04-19T02:00:00Z,342,87,21,0.35,2016-04-19,19:00:00,Tue
3372868164,2016-04-19T03:00:00Z,329,94,26,0.433333,2016-04-19,20:00:00,Tue
3372868164,2016-04-19T04:00:00Z,0,56,0,0,2016-04-19,21:00:00,Tue
3372868164,2016-04-19T05:00:00Z,0,63,5,0.083333,2016-04-19,22:00:00,Tue
3372868164,2016-04-19T06:00:00Z,0,56,0,0,2016-04-19,23:00:00,Tue
3372868164,2016-04-19T07:00:00Z,0,56,0,0,2016-04-19,00:00:00,Tue
3372868164,2016-04-19T08:00:00Z,0,57,1,0.016667,2016-04-19,01:00:00,Tue
3372868164,2016-04-19T09:00:00Z,0,56,0,0,2016-04-19,02:00:00,Tue
3372868164,2016-04-19T10:00:00Z,0,56,0,0,2016-04-19,03:00:00,Tue
3372868164,2016-04-19T11:00:00Z,0,56,0,0,2016-04-19,04:00:00,Tue
3372868164,2016-04-19T12:00:00Z,0,56,0,0,2016-04-19,05:00:00,Tue
3372868164,2016-04-19T13:00:00Z,0,57,1,0.016667,2016-04-19,06:00:00,Tue
3372868164,2016-04-19T14:00:00Z,131,65,6,0.1,2016-04-19,07:00:00,Tue
3372868164,2016-04-19T15:00:00Z,113,62,4,0.066667,2016-04-19,08:00:00,Tue
3372868164,2016-04-19T16:00:00Z,357,94,26,0.433333,2016-04-19,09:00:00,Tue
3372868164,2016-04-19T17:00:00Z,380,94,27,0.45,2016-04-19,10:00:00,Tue
3372868164,2016-04-19T18:00:00Z,628,137,46,0.766667,2016-04-19,11:00:00,Tue
3372868164,2016-04-19T19:00:00Z,294,96,25,0.416667,2016-04-19,12:00:00,Tue
3372868164,2016-04-19T20:00:00Z,497,103,29,0.483333,2016-04-19,13:00:00,Tue
3372868164,2016-04-19T21:00:00Z,1002,123,39,0.65,2016-04-19,14:00:00,Tue
3372868164,2016-04-19T22:00:00Z,352,92,23,0.383333,2016-04-19,15:00:00,Tue
3372868164,2016-04-19T23:00:00Z,162,71,8,0.133333,2016-04-19,16:00:00,Tue
3372868164,2016-04-20T00:00:00Z,1118,114,28,0.466667,2016-04-20,17:00:00,Wed
3372868164,2016-04-20T01:00:00Z,1048,123,40,0.666667,2016-04-20,18:00:00,Wed
3372868164,2016-04-20T02:00:00Z,767,96,15,0.25,2016-04-20,19:00:00,Wed
3372868164,2016-04-20T03:00:00Z,54,64,5,0.083333,2016-04-20,20:00:00,Wed
3372868164,2016-04-20T04:00:00Z,401,82,14,0.233333,2016-04-20,21:00:00,Wed
3372868164,2016-04-20T05:00:00Z,184,88,22,0.366667,2016-04-20,22:00:00,Wed
3372868164,2016-04-20T06:00:00Z,223,85,17,0.283333,2016-04-20,23:00:00,Wed
3372868164,2016-04-20T07:00:00Z,0,56,0,0,2016-04-20,00:00:00,Wed
3372868164,2016-04-20T08:00:00Z,0,56,0,0,2016-04-20,01:00:00,Wed
3372868164,2016-04-20T09:00:00Z,0,56,0,0,2016-04-20,02:00:00,Wed
3372868164,2016-04-20T10:00:00Z,0,59,2,0.033333,2016-04-20,03:00:00,Wed
3372868164,2016-04-20T11:00:00Z,0,56,0,0,2016-04-20,04:00:00,Wed
3372868164,2016-04-20T12:00:00Z,0,58,1,0.016667,2016-04-20,05:00:00,Wed
3372868164,2016-04-20T13:00:00Z,0,56,0,0,2016-04-20,06:00:00,Wed
3372868164,2016-04-20T14:00:00Z,47,59,2,0.033333,2016-04-20,07:00:00,Wed
3372868164,2016-04-20T15:00:00Z,410,92,23,0.383333,2016-04-20,08:00:00,Wed
3372868164,2016-04-20T16:00:00Z,559,104,32,0.533333,2016-04-20,09:00:00,Wed
3372868164,2016-04-20T17:00:00Z,169,73,11,0.183333,2016-04-20,10:00:00,Wed
3372868164,2016-04-20T18:00:00Z,55,64,6,0.1,2016-04-20,11:00:00,Wed
3372868164,2016-04-20T19:00:00Z,260,77,14,0.233333,2016-04-20,12:00:00,Wed
3372868164,2016-04-20T20:00:00Z,142,77,14,0.233333,2016-04-20,13:00:00,Wed
3372868164,2016-04-20T21:00:00Z,1549,215,86,1.433333,2016-04-20,14:00:00,Wed
3372868164,2016-04-20T22:00:00Z,181,87,22,0.366667,2016-04-20,15:00:00,Wed
3372868164,2016-04-20T23:00:00Z,721,125,41,0.683333,2016-04-20,16:00:00,Wed
3372868164,2016-04-21T00:00:00Z,200,85,20,0.333333,2016-04-21,17:00:00,Thu
3372868164,2016-04-21T01:00:00Z,43,65,6,0.1,2016-04-21,18:00:00,Thu
3372868164,2016-04-21T02:00:00Z,106,69,9,0.15,2016-04-21,19:00:00,Thu
3372868164,2016-04-21T03:00:00Z,411,97,27,0.45,2016-04-21,20:00:00,Thu
3372868164,2016-04-21T04:00:00Z,14,62,4,0.066667,2016-04-21,21:00:00,Thu
3372868164,2016-04-21T05:00:00Z,13,63,5,0.083333,2016-04-21,22:00:00,Thu
3372868164,2016-04-21T06:00:00Z,0,56,0,0,2016-04-21,23:00:00,Thu
3372868164,2016-04-21T07:00:00Z,0,56,0,0,2016-04-21,00:00:00,Thu
3372868164,2016-04-21T08:00:00Z,0,59,2,0.033333,2016-04-21,01:00:00,Thu
3372868164,2016-04-21T09:00:00Z,0,56,0,0,2016-04-21,02:00:00,Thu
3372868164,2016-04-21T10:00:00Z,0,56,0,0,2016-04-21,03:00:00,Thu
3372868164,2016-04-21T11:00:00Z,0,56,0,0,2016-04-21,04:00:00,Thu
3372868164,2016-04-21T12:00:00Z,237,81,17,0.283333,2016-04-21,05:00:00,Thu
3372868164,2016-04-21T13:00:00Z,196,73,11,0.183333,2016-04-21,06:00:00,Thu
3372868164,2016-04-21T14:00:00Z,224,80,16,0.266667,2016-04-21,07:00:00,Thu
3372868164,2016-04-21T15:00:00Z,746,128,46,0.766667,2016-04-21,08:00:00,Thu
3372868164,2016-04-21T16:00:00Z,435,89,20,0.333333,2016-04-21,09:00:00,Thu
3372868164,2016-04-21T17:00:00Z,1565,183,62,1.033333,2016-04-21,10:00:00,Thu
3372868164,2016-04-21T18:00:00Z,1645,219,81,1.35,2016-04-21,11:00:00,Thu
3372868164,2016-04-21T19:00:00Z,98,64,5,0.083333,2016-04-21,12:00:00,Thu
3372868164,2016-04-21T20:00:00Z,319,96,26,0.433333,2016-04-21,13:00:00,Thu
3372868164,2016-04-21T21:00:00Z,406,92,22,0.366667,2016-04-21,14:00:00,Thu
3372868164,2016-04-21T22:00:00Z,384,89,22,0.366667,2016-04-21,15:00:00,Thu
3372868164,2016-04-21T23:00:00Z,134,70,9,0.15,2016-04-21,16:00:00,Thu
3372868164,2016-04-22T00:00:00Z,47,61,3,0.05,2016-04-22,17:00:00,Fri
3372868164,2016-04-22T01:00:00Z,605,104,29,0.483333,2016-04-22,18:00:00,Fri
3372868164,2016-04-22T02:00:00Z,1239,132,41,0.683333,2016-04-22,19:00:00,Fri
3372868164,2016-04-22T03:00:00Z,495,97,25,0.416667,2016-04-22,20:00:00,Fri
3372868164,2016-04-22T04:00:00Z,12,63,5,0.083333,2016-04-22,21:00:00,Fri
3372868164,2016-04-22T05:00:00Z,70,65,6,0.1,2016-04-22,22:00:00,Fri
3372868164,2016-04-22T06:00:00Z,0,56,0,0,2016-04-22,23:00:00,Fri
3372868164,2016-04-22T07:00:00Z,0,56,0,0,2016-04-22,00:00:00,Fri
3372868164,2016-04-22T08:00:00Z,0,56,0,0,2016-04-22,01:00:00,Fri
3372868164,2016-04-22T09:00:00Z,0,56,0,0,2016-04-22,02:00:00,Fri
3372868164,2016-04-22T10:00:00Z,0,56,0,0,2016-04-22,03:00:00,Fri
3372868164,2016-04-22T11:00:00Z,0,56,0,0,2016-04-22,04:00:00,Fri
3372868164,2016-04-22T12:00:00Z,0,59,2,0.033333,2016-04-22,05:00:00,Fri
3372868164,2016-04-22T13:00:00Z,0,56,0,0,2016-04-22,06:00:00,Fri
3372868164,2016-04-22T14:00:00Z,0,56,0,0,2016-04-22,07:00:00,Fri
3372868164,2016-04-22T15:00:00Z,99,65,6,0.1,2016-04-22,08:00:00,Fri
3372868164,2016-04-22T16:00:00Z,273,79,16,0.266667,2016-04-22,09:00:00,Fri
3372868164,2016-04-22T17:00:00Z,541,95,24,0.4,2016-04-22,10:00:00,Fri
3372868164,2016-04-22T18:00:00Z,46,63,5,0.083333,2016-04-22,11:00:00,Fri
3372868164,2016-04-22T19:00:00Z,0,56,0,0,2016-04-22,12:00:00,Fri
3372868164,2016-04-22T20:00:00Z,296,87,20,0.333333,2016-04-22,13:00:00,Fri
3372868164,2016-04-22T21:00:00Z,239,79,15,0.25,2016-04-22,14:00:00,Fri
3372868164,2016-04-22T22:00:00Z,577,101,28,0.466667,2016-04-22,15:00:00,Fri
3372868164,2016-04-22T23:00:00Z,302,89,22,0.366667,2016-04-22,16:00:00,Fri
3372868164,2016-04-23T00:00:00Z,110,63,4,0.066667,2016-04-23,17:00:00,Sat
3372868164,2016-04-23T01:00:00Z,831,95,23,0.383333,2016-04-23,18:00:00,Sat
3372868164,2016-04-23T02:00:00Z,240,75,12,0.2,2016-04-23,19:00:00,Sat
3372868164,2016-04-23T03:00:00Z,137,78,13,0.216667,2016-04-23,20:00:00,Sat
3372868164,2016-04-23T04:00:00Z,28,59,2,0.033333,2016-04-23,21:00:00,Sat
3372868164,2016-04-23T05:00:00Z,44,65,6,0.1,2016-04-23,22:00:00,Sat
3372868164,2016-04-23T06:00:00Z,80,68,8,0.133333,2016-04-23,23:00:00,Sat
3372868164,2016-04-23T07:00:00Z,0,56,0,0,2016-04-23,00:00:00,Sat
3372868164,2016-04-23T08:00:00Z,0,59,2,0.033333,2016-04-23,01:00:00,Sat
3372868164,2016-04-23T09:00:00Z,0,57,1,0.016667,2016-04-23,02:00:00,Sat
3372868164,2016-04-23T10:00:00Z,0,56,0,0,2016-04-23,03:00:00,Sat
3372868164,2016-04-23T11:00:00Z,0,56,0,0,2016-04-23,04:00:00,Sat
3372868164,2016-04-23T12:00:00Z,0,59,2,0.033333,2016-04-23,05:00:00,Sat
3372868164,2016-04-23T13:00:00Z,0,56,0,0,2016-04-23,06:00:00,Sat
3372868164,2016-04-23T14:00:00Z,0,60,3,0.05,2016-04-23,07:00:00,Sat
3372868164,2016-04-23T15:00:00Z,147,67,7,0.116667,2016-04-23,08:00:00,Sat
3372868164,2016-04-23T16:00:00Z,349,94,24,0.4,2016-04-23,09:00:00,Sat
3372868164,2016-04-23T17:00:00Z,3084,277,96,1.6,2016-04-23,10:00:00,Sat
